clinic_id,clinic_name,location_address,phone,website
2000_3,Ashley Regional Sleep Lab,"75 North 200 West, Vernal, UT 84078",N/A,https://www.ashleyregionalphysicians.com/our-practices/neurology?utm_source=GMBSocialClimb&utm_medium=AshleyRegionalNeurology
2001_1,Memorial Hospital of Sweetwater County Sleep Lab,"1200 College Drive, Rock Springs, WY 82901",N/A,https://www.sweetwatermemorial.com/?utm_source=GMB&utm_medium=organic&utm_campaign=rocksprings
2001_2,Memorial Hospital of Sweetwater County Sleep Lab,"1180 College Drive, Rock Springs, WY 82901",307-352-8390,https://www.sweetwatermemorial.com/services/sweetwater-sleep-center/
2004_1,Valley Sleep Center - Tucson,"1790 East River Road, Suite 140, Tucson, AZ 85718",520-314-0908,http://valleysleepcenter.com/
2009_1,Valley Sleep Center - Mesa,"4555 East Inverness Avenue, Building Suite 3, Mesa, AZ 85206",480-830-3900,https://valleysleepcenter.com/
2009_2,Valley Sleep Center - Mesa,"P.O. Box 30388 Mesa, Arizona 85275-0388",480-830-3900,https://valleysleepcenter.com/
2010_1,Gilbert Respiratory Associates,"3491 S Mercy Road Suite 103, Gilbert, AZ 85297",480-917-0933,http://www.gilbertrespiratory.com/
2011_1,"The Insomnia and Sleep Institute of Arizona, LLC","1530 E Williams Field Road, Suite 204, Gilbert, AZ 85295",480-745-3547,https://sleeplessinarizona.com/gilbert-office/
2012_2,Desert Pulmonary & Sleep Consultants,"2730 S. Val Vista Drive 155, Gilbert, AZ 85295",480-917-1996,http://www.desertpulmonary.com/
2014_1,Valley Sleep Center - Scottsdale,"9767 N. 91st Street Building B, Suite 104, Scottsdale, AZ 85258",N/A,N/A
2016_1,The Insomnia & Sleep Institute of Arizona,"8330 E Hartford Drive, Suite 100, Scottsdale, AZ 85255",480-745-3547,https://sleeplessinarizona.com/scottsdale-office/
2019_1,Valley Sleep Center - Chandler,"1120 South Dobson Road, Building B, Suite 100, Chandler, AZ 85286",N/A,https://valleysleepcenter.com/chandler/
2021_1,HonorHealth Sleep Health Center,"7301 E. 2nd Street Suite 102, Scottsdale, AZ 85251",480-587-5600,https://www.honorhealth.com/locations/specialty-care/honorhealth-sleep-disorder-center
2024_1,Comprehensive Sleep Medicine Program,"1919 E. Thomas Road, Phoenix, AZ 85016",N/A,https://sleeplessinarizona.com/phoenix-office/
2025_1,Frontier Neurosciences Sleep Lab,"702 Platinum Avenue, Cody, WY 82414",307-578-1985,https://frontierneuro.com/
2025_2,Frontier Neurosciences Sleep Lab,"1013 E. Boxelder Road Suite 210, Gillette, WY 82718",N/A,https://frontierneuro.com/
2026_1,Banner University Medical Center Sleep Center,"755 Annex, E McDowell Road, Phoenix, AZ 85006",480-412-3684,https://www.bannerhealth.com/locations/phoenix/banner-university-medical-center-phoenix-sleep-center-mcdowell?y_source=1_MTE5MDc2MTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
2027_1,Billings Clinic Cody Sleep Disorders Center,"201 Yellowstone Avenue, Cody, WY 82414",307-527-7561,https://www.billingsclinic.com/cody
2029_1,Evanston Regional Hospital Sleep Center,"190 Arrowhead Drive, Evanston, WY 82930",307-783-8216,https://evanstonregionalhospital.com/sleep-medicine-center/
2032_1,Valley Sleep Center - Arrowhead,"6320 West Union Hills Drive, Building B, Suite 1000, Glendale, AZ 85308",N/A,http://www.valleysleepcenter.com/
2034_1,Gunnison Valley Hospital Sleep Disorders Program,"64 East 100 North, Gunnison, Utah 84634",N/A,https://www.gvhospital.org/
2035_1,The Insomnia and Sleep Institute of Arizona,"9305 W Thomas Road, Suite 465, Phoenix, AZ 85037",480-745-3547,https://sleeplessinarizona.com/phoenix-office/
2036_1,Sleep Disorders Center of Prescott Valley,"1265 Gail Gardner Way, Suite B, Prescott, AZ 86305",N/A,https://www.mysleepdr.com/
2036_2,Sleep Disorders Center of Prescott Valley,"7600 N. La Cholla Boulevard, Unit 110, Tucson, AZ 85741-4201",520-849-7222,http://www.mysleepdr.com/
2036_3,Sleep Disorders Center of Prescott Valley,"3259 N Windsong Drive, Prescott Valley, AZ 86314",N/A,https://www.sleepbettersouthwest.com/contact-prescott-valley/
2037_1,"Valley Oximetry Inc, dba Valley Sleep Center","9767 North 91st Street, Building B, Suite 104, Scottsdale, AZ 85258",480-284-4015,https://valleysleepcenter.com/
2037_2,"Valley Oximetry Inc, dba Valley Sleep Center","13203 N. 103rd Avenue Ste, I-1B, Sun City, AZ 85351",N/A,http://www.valleysleepcenter.com/
2037_3,"Valley Oximetry Inc, dba Valley Sleep Center","13203 N 103rd Avenue, Suite I-1B, Sun City, AZ 85351",N/A,http://www.valleysleepcenter.com/
2038_1,Valley Sleep Center - Goodyear,"13481 W McDowell Road, 200, Goodyear, AZ 85395",N/A,https://valleysleepcenter.com/goodyear/
2041_2,Revere Health Sleep Disorders Center,"3650 North University Avenue 125, Provo, UT 84604",801-227-7378,http://reverehealth.com/departments/provo-sleep-disorders-center-2?utm_source=GMBSocialClimb&utm_medium=RevereHealthSleepDisordersCenter-Provo
2042_1,Advanced Sleep Solutions,"3768 N University Avenue 102, Provo, UT 84604",801-418-9167,http://www.advancedsleep.solutions/
2043_1,Billings Clinic Sleep Disorders Center,"801 N 29th Street, Billings, MT 59101-7000",406-238-2885,https://www.billingsclinic.com/services-specialties/pulmonary-critical-care-sleep-disorders-medicine/
2044_1,Central Valley Medical Center Sleep Lab,"48 W 1500 N, Nephi, UT 84648",435-623-3000,https://www.centralvalleymedicalcenter.com/locations/central-valley-medical-center/
2045_1,Intermountain Health St. Vincent Regional Hospital,"1233 N. 30th Street, Billings, MT 59101",406-657-7000,https://intermountainhealthcare.org/locations/intermountain-health-st-vincent-regional-hospital?utm_campaign=gmb&utm_medium=organic&utm_source=local
2048_1,Intermountain Sleep Disorders Center at Alta View Hospital,"9660 S 1300 E Suite 140, Sandy, UT 84094",N/A,https://intermountainhealthcare.org/locations/alta-view-hospital/sleep-disorders-center?utm_campaign=gmb&utm_medium=organic&utm_source=local
2049_1,Lone Peak Hospital Sleep Disorders Center,"11925 South State Street, Draper, UT 84020",801-545-8000,https://www.mountainstar.com/locations/lone-peak-hospital?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing
2050_1,Granger Medical Clinic P.C.,"5801 S. Fashion Boulevard 140, Murray, UT 84107",N/A,https://www.grangermedical.com/locations/granger-summit-urology-murray/
2054_1,Intermountain Sleep Disorders Center at Riverton Hospital,"3741 West 12600 South, Riverton, UT 84065",801-285-4870,https://intermountainhealthcare.org/locations/riverton-hospital/sleep-medicine?utm_campaign=gmb&utm_medium=organic&utm_source=local
2055_1,Holy Cross Hospital - Jordan Valley Diagnostic Sleep Lab,"3580 W 9000 S, West Jordan, UT 84088",801-601-2312,https://www.mountain.commonspirit.org/location/holy-cross-hospital-jordan-valley/diagnostic-sleep-center
2056_1,St. John's Sleep Disorders Center,"625 East Broadway, Jackson, WY 83001",307-739-7305,https://www.stjohns.health/locations/sleep-medicine/
2057_1,Mountain View Sleep Center,"3665 S 8400 W Suite 110, Magna, UT 84044",385-777-0535,N/A
2057_2,Mountain View Sleep Center,"4133 West Pioneer Parkway Suite 100, West Valley City, UT 84120",N/A,http://www.exodushealthcare.com/
2060_1,Dr. Robert D Pearson MD,"1251 Northfield Road 200, Cedar City, UT 84721",435-867-8719,https://canyonviewent.com/
2061_1,Caribou Memorial Sleep Lab,"300 S 3rd W., Soda Springs, ID 83276",N/A,http://cariboumc.org/
2062_1,Intermountain St George Sleep Center,"652 S Medical Center Drive 310, St. George, UT 84790",N/A,https://intermountainhealthcare.org/locations/st-george-regional-hospital/sleep-center
2066_1,Neurology & Sleep Specialists,"2325 Coronado Street, Idaho Falls, ID 83404",N/A,https://www.sleepandneuroexperts.org/
2066_2,Neurology & Sleep Specialists,"404 N 2nd E, Rexburg, ID 83440",208-932-4389,https://sleepandneuroexperts.org/
2067_1,Idaho Center for Sleep,"2330 DeSoto Street, Idaho Falls, ID 83404",208-557-2757,https://www.mountainviewhospital.org/services/idaho-center-for-sleep/
2069_1,Central Montana Medical Center Sleep Lab,"408 Wendell Avenue, Lewistown, MT 59457",406-535-7711,https://www.cmmc.health/
2069_2,Central Montana Medical Center Sleep Lab,"311 W. Main, Lewistown, MT 59457",N/A,https://www.cmmc.health/
2069_3,Central Montana Medical Center Sleep Lab,"3000 15th Avenue South, Great Falls, MT 59405",406-731-8854,https://www.benefis.org/services-specialties/sleep-medicine/sleep-medicine
2069_4,Central Montana Medical Center Sleep Lab,"2900 12th Avenue N., Suite 140W, Billings, MT 59101",N/A,https://intermountainhealthcare.org/locations/intermountain-health-downtown-clinic/downtown-clinic-sleep-respiratory-care?utm_campaign=gmb&utm_medium=organic&utm_source=local
2069_5,Central Montana Medical Center Sleep Lab,"2800 11th Avenue South, Suite 14, Great Falls, MT 59405",N/A,https://www.benefis.org/services-specialties/sleep-medicine/sleep-medicine
2069_6,Central Montana Medical Center Sleep Lab,"2800 10th Avenue N.; PO Box 37000, Billings, MT 59107",N/A,https://intermountainhealthcare.org/locations/intermountain-health-downtown-clinic/downtown-clinic-sleep-respiratory-care?utm_campaign=gmb&utm_medium=organic&utm_source=local
2072_3,"Somnos, Mayaguez","349 Avenue Hostos, Medical Emporium Building, Mayaguez, PR 00680",787-986-7273,N/A
2074_1,Mesa View Regional Hospital Sleep Disorders Program,"1299 Bertha Howe Avenue, Mesquite, NV 89027",702-346-8040,http://www.mesaviewhospital.com/
2076_1,"Rocky Mountain Sleep Disorders Center, INC","580 Pronghorn Trail Suite A, Bozeman, MT 59718",406-999-7570,http://rockymountainsleep.com/
2081_1,VA Caribbean Healthcare System Sleep,"10 Casia Street  Medicine (111), San Juan, PR 00921",N/A,http://www.caribbean.va.gov/
2084_1,Puerto Rico Sleep Centers,"400 Avenue F.D. Roosevelt Clinca Las Americas Suite 409, San Juan, PR 00918",N/A,https://doctoranater.com/
2086_1,Centro Desordenes De Sue?o,"Ponce De Le�n Avenue, Stop 37?, Hato Rey, PR 00919",N/A,N/A
2090_2,Hi-Line Sleep Disorders Center,"30 13th Street W, Havre, MT 59501",406-262-1437,N/A
2092_1,Zeeba Sleep Center Clifford J. Molin MD,"Suite 250, Las Vegas, NV 89129-5112",702-242-1562,https://www.zeebasleepcenter.com/
2093_2,Montana VA Sleep Disorders Center,"3687 Veterans Drive, P.O. Box 1500, Fort Harrison, MT 59636-1500",N/A,http://www.va.gov/directory/guide/facility.asp?ID=6383
2094_1,St. Peter�s Health Sleep Center,"2475 Broadway, Helena, MT 59601",N/A,http://www.sphealth.org/
2096_1,Rocky Mountain Sleep Disorders Center Inc.,"1917 4th Street S, Great Falls, MT 59405",406-453-7570,https://rockymountainsleep.com/
2097_1,Rocky Mountain Sleep Disorders Center,"800 W Platinum Street, Suite F, Butte, MT 59701-2237",N/A,https://rockymountainsleep.com/
2098_1,St. Luke's Magic Valley Sleep Institute,"450 Falls Avenue Suite 202, Twin Falls, ID 83301",208-814-9077,https://www.stlukesonline.org/communities-and-locations/facilities/clinics/st-lukes-magic-valley-sleep-institute
2101_1,North Canyon Medical Center Sleep Lab,"2167 Village Park Avenue, Suite 200, Twin Falls, ID 83301",N/A,https://northcanyon.org/locations/twin-falls/twin-falls-clinic/
2101_2,North Canyon Medical Center Sleep Lab,"15 W. Galena Street, Hailey, ID 83333",208-788-7779,https://northcanyon.org/locations/hailey/
2101_3,North Canyon Medical Center Sleep Lab,"718 Highway 30, Buhl, ID 83316",208-543-4785,https://northcanyon.org/locations/buhl/
2101_5,North Canyon Medical Center Sleep Lab,"491 Heritage Drive, Jerome, ID 83338",N/A,https://northcanyon.org/locations/jerome/
2102_1,Northeastern Nevada Regional Hospital Sleep Medicine Program,"2001 Errecart Boulevard, Elko, Nevada 89801",N/A,https://www.nnrhospital.com/?utm_campaign=gmb&utm_medium=organic&utm_source=local
2103_1,Logan Health Sleep Lab - Conrad,"805 Sunset Boulevard, Conrad, MT 59425",N/A,https://www.logan.org/location/logan-health-rural-health-clinic-conrad/
2104_1,Eisenhower Health Sleep Center,"41900 Cook Street, Suite 102A, Palm Desert, CA 92211",760-773-1411,https://eisenhowerhealth.org/locations/?&action=detail&dataRef=172
2107_1,"Sleep Medicine Institute, Elmore","895 North 6th Street, East, Mountain Home, ID 83647",208-706-5380,https://www.stlukesonline.org/communities-and-locations/facilities/labs-and-imaging-centers/st-lukes-sleep-medicine-institute-sleep-lab-mountain-home
2108_1,Bitterroot Health Sleep Center,"1200 Westwood Drive, Hamilton, MT 59840",406-375-4801,https://www.bitterroothealth.org/sleep
2109_1,Hemacinto Sleep,"343 E. Main Street,  Suite 106 San Jacinto, CA 92583",N/A,N/A
2112_1,Nadi Sleep Solutions,"330 S. Magnolia Avenue 302, El Cajon, CA 92020",619-499-5269,http://nadisleep.com/
2115_1,Complete Sleep Solutions,"39755 Date Street, Suite 101, Murrieta, CA 92563",951-698-6629,https://www.completesleepsolutions.com/
2117_1,High Desert Sleep Disorder Center,"16017 Tuscola Road Suite C, Apple Valley, CA 92307",760-242-1886,N/A
2118_1,LLUMC Sleep Disorders Center,"11360 Mountain View Avenue, Hartford Building, Suite D, Loma Linda, CA 92354",909-558-9999,https://lluh.org/locations/loma-linda-university-faculty-medical-offices-fmo?utm_source=google-local&utm_medium=organic
2119_1,Southern California Sleep Clinic,"655 Euclid Avenue 206, National City, CA 91950",619-267-3188,N/A
2120_1,Rady Children's Hospital Center for Healthy Sleep,"3020 Children's Way, San Diego, CA 92123",N/A,https://www.rchsd.org/
2123_2,"San Diego Sleep Center, LLC","1011 Devonshire Drive E, Encinitas, CA 92024",760-230-1248,http://www.sdsleepcenter.com/
2125_1,Sleep Medicine Institute- Boise,"190 E. Bannock Street, Boise, ID 83712",208-706-5380,https://www.stlukesonline.org/communities-and-locations/facilities/labs-and-imaging-centers/st-lukes-sleep-medicine-institute-boise
2132_1,St. Luke's Sleep Medicine Institute,"520 S. Eagle Road, Meridian, ID 83642",N/A,https://www.stlukesonline.org/communities-and-locations/facilities/labs-and-imaging-centers/st-lukes-sleep-medicine-institute-meridian-medical-center
2135_1,Pomona Valley Hospital Adult and Children's Sleep Disorders Center,"1798 N. Garey Avenue, Pomona, CA 91767",N/A,http://www.pvhmc.org/
2135_2,Pomona Valley Hospital Adult and Children's Sleep Disorders Center,"1601 Monte Vista Avenue 270, Claremont, CA 91711",909-865-9152,http://www.pvhmc.org/
2137_1,CHOC Children's at Mission Hospital Sleep Center,"27700 Medical Center Road, Mission Viejo, CA 92691",714-509-8651,https://choc.org/locations/choc-childrens-mission-hospital-sleep-center/?utm_source=google&utm_medium=gmb&utm_content=clinic&utm_campaign=choc_at_mission_hospital_sleep_center
2138_1,Mission Sleep Disorders Institute,"26800 Crown Valley Parkway Suite 215, Mission Viejo, CA 92691",949-364-1236,https://www.psjhmedgroups.org/Locations/Mission-Viejo-Sleep-Center.aspx#llaid=2643
2140_1,George K Shahinian M.D. DBA Saddleback Pulmonary Associates and Saddleback Sleep Center,"11 Mareblu, Suite 200, Aliso Viejo, CA 92656",N/A,http://saddlebackpulmonary.com/
2140_2,George K Shahinian M.D. DBA Saddleback Pulmonary Associates and Saddleback Sleep Center,"31852 Coast Highway, Suite 201, Laguna Beach, CA 92651",949-521-6060,http://saddlebackpulmonary.com/
2142_1,PACIFIC PULMONARY MEDICAL GROUP - IRVINE,"4 Hughes, Suite 100, Irvine, CA 92618",949-679-6874,http://pacificpulm.com/
2146_1,St. Luke's Sleep Medicine Institute - McCall,"1000 State Street, McCall, ID 83638",208-706-5380,https://www.stlukesonline.org/communities-and-locations/facilities/labs-and-imaging-centers/st-lukes-sleep-medicine-institute-sleep-lab-mccall
2147_1,St. Joseph Hospital Sleep Disorders Center,"1100 W. Stewart Drive Sister Elizabeth Building, 2nd Floor, Orange, CA 92868",N/A,N/A
2148_1,CHOC Children's Sleep Center,"1201 W. La Veta Avenue, Orange, CA 92868-3874",714-509-8651,https://choc.org/programs-services/pulmonology/sleep-disorder-center/?utm_source=google&utm_medium=gmb&utm_content=clinic&utmcampaign=sleep_disorder_center
2148_2,CHOC Children's Sleep Center,"530 South Main Street Suite 100, Orange, CA 92868",714-509-8651,https://choc.org/programs-services/pulmonology/sleep-disorder-center/?utm_source=google&utm_medium=gmb&utm_content=clinic&utmcampaign=sleep_disorder_center
2150_1,Judy and Richard Voltmer Sleep Center,"510 Superior Avenue, Newport Beach, CA 92663",N/A,http://newportneurospecialists.com/
2152_1,Humboldt General Hospital Sleep Disorders Program,"118 E Haskell Street, Winnemucca, NV 89445",775-623-5222,http://www.hghospital.org/
2156_1,Ontario Sleep Clinic,"435 The Boardwalk, Unit Suite 202 Waterloo, ON N2T 0C2",N/A,http://www.peaksleep.ca/
2157_1,Good Night Sleep Clinic,"520 S Virgil Avenue Suite 307, Los Angeles, CA 90020",213-386-9500,N/A
2158_1,Children's Hospital Los Angeles Sleep Center,"4650 W Sunset Boulevard D7-45, Los Angeles, CA 90027",323-361-2287,http://www.chla.org/site/lookup.asp?c=ipINKTOAJsG&b=3764331
2159_1,Sleep Medicine,"1505 N Edgemont 4th Floor, Los Angeles, CA 90027",800-954-8000,https://healthy.kaiserpermanente.org/
2162_1,Torrance Memorial Sleep Disorders Center,"3333 Skypark Drive 120, Torrance, CA 90505",310-517-4617,https://www.torrancememorial.org/medical-services/sleep-medicine/
2164_1,Olive View-UCLA Sleep Medicine Center,"14445 Olive View Drive 5D110, Sylmar, CA 91342",747-210-3000,https://dhs.lacounty.gov/oliveview/
2165_1,UCLA Sleep Disorders Center,"10833 LeConte Avenue BE-216, Los Angeles, CA 90095",310-267-5337,https://www.uclahealth.org/sleepcenter/?utm_source=google&utm_medium=Yext
2167_1,Banner Churchill Community Hospital Sleep Disorders Program,"801 East Williams Avenue, Fallon, NV 89406",N/A,https://www.bannerhealth.com/locations/fallon/banner-churchill-community-hospital?y_source=1_MTE5MDczNzYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
