clinic_id,clinic_name,location_address
2325_1,Sound Sleep Health,"21701 76th Avenue W, Suite 206, Edmonds, WA 98026"
2330_1,St. Michael Medical Center Poulsbo Sleep Disorders Center,"19917 7th Avenue NE 210, Poulsbo, WA 98370"
2331_3,Olympia Multi-Specialty Clinic Sleep Center,"3920 Capital Mall Drive SW, Suite 302, Olympia, WA 98502"
2332_1,Curry Sleep Center,"94220 4th Street, Gold Beach, OR 97444"
2333_1,WhidbeyHealth Sleep Care,"1300 NE Goldie Street C, Oak Harbor, WA 98277"
2335_1,Sleep Medicine Center at Jefferson Healthcare,"834 Sheridan Street, Port Townsend, WA 98368"
2336_3,PeaceHealth Marble Clinic - Pulmonary and Sleep Medicine,"1990 Hospital Drive Suite 101, Sedro-Woolley, WA 98284"
2337_1,PeaceHealth Pulmonary & Sleep Clinic,"2901 Squalicum Parkway, Bellingham, WA 98225"
2338_1,Tillamook Sleep Lab,"1000 Third Street Rm 315, Tillamook, OR 97141"
2340_1,"Pacific Sleep Program, Astoria","2120 Exchange Street Suite 302, Astoria, OR 97103"
2343_1,Wasilla Sleep Center,"3719 E. Meridian Lp., Suite C, Wasilla, AK 99654"
2343_2,Wasilla Sleep Center,"2223 Jordan Avenue, Juneau, AK 99801"
2343_3,Wasilla Sleep Center,"43335 Kalifornsky Beach Road, Building D, Suite 25, Soldotna, AK 99669"
2348_1,Anchorage Sleep Center,"323 W Danview Avenue, Homer, AK 99603"
2348_2,Anchorage Sleep Center,"510 W. Tudor Road, Suite 5, Anchorage, AK 99503"
2350_1,Alaska Native Medical Center Sleep Center,"3976 University Lake Drive 100, Anchorage, AK 99508"
2351_1,Alaska Neurology Center LLC,"1100 East Dimond Boulevard, Anchorage, AK 99515"
2353_1,Sleep Center,"262 N. Binkley Street, Soldotna, AK 99669"
2353_2,Sleep Center,"250 Hospital Place, Soldotna, AK 99669-7559"
2354_1,Samuel Simmonds Memorial Hospital,"7000 Uula Street, Utqiagvik, AK 99723"
9440_1,Sleep Center Hawaii - Hilo,"56 Kamehameha Avenue, Hilo, HI 96720"
9441_1,Pacific Sleep Tech,"670 Ponahawai Street, Suite 205, Hilo, HI 96720"
20840_1,Sleep Center Hawaii-Kailua-Kona,"75-167 Kalani Street Suite 205, Kailua Kona, HI 96740"
20842_1,Jason R Keifer MD PC LLC (d.b.a. Brain Health Hawaii),"4211 Waialae Avenue, Suite 1420, Honolulu, HI 96816"
20842_2,Jason R Keifer MD PC LLC (d.b.a. Brain Health Hawaii),"122 Oneawa Street, Suite 101, Kailua, HI 96816"
20842_3,Jason R Keifer MD PC LLC (d.b.a. Brain Health Hawaii),"95-1249 Meheula Parkway, Suite A17, Mililani, HI 96789"
20842_4,Jason R Keifer MD PC LLC (d.b.a. Brain Health Hawaii),"98-1247 Kaahumanu Street Suite 106, Aiea, HI 96701"
20846_1,Kuakini Pulmonary Sleep Center,"347 N. Kuakini Street, Honolulu, HI 96817"
20849_1,Sleep Disorders Center,"Tripler Army Medical Center, Mountainside, 4th Floor, Wing F, Honolulu, HI 96859-5000"
20849_2,Sleep Disorders Center,"Building N (673), 2nd Floor, Schofield Barracks, HI 96786"
20849_3,Sleep Disorders Center,"Building B (680), 1st Floor, Schofield Barracks, HI 96857"
20849_4,Sleep Disorders Center,"Building A (681), 1st Floor, Schofield Barracks, HI 96857"
20850_2,Kaiser Permanente Sleep Center,"3288 Moanalua Road, Honolulu, HI 96819"
20851_1,Sleep Center Hawaii-Aiea,"99-128 Aiea Heights Drive Suite 101, Aiea, HI 96701"
20853_1,"Pacific Sleep Tech, Inc","98-1247 KAAHUMANU Street, Suite 106 Suite 111, AIEA, HI 96701"
20854_1,The Queen's Medical Center West Oahu Sleep Lab,"91-2141 Fort Weaver Road, Ewa Beach, Hawaii 96706"
469_5,"Baptist Health Medical Group Pulmonary & Critical Care, Sleep Medicine","2400 Harrodsburg Road, Lexington, KY 40503"
841_2,Sleep Disorders Center of Saint Francis Hospital,"735 North Foreman Street, Vinita, OK 74301"
1133_3,Chesapeake Regional Sleep Disorders Center,"111 Medical Parkway, 2nd Floor, Chesapeake, VA 23320"
1465_2,Sleep Center at UPMC Passavant-McCandless,"9100 Babcock Boulevard, Pittsburgh, PA 15237"
1465_3,Sleep Center at UPMC Passavant-Cranberry,"1 St. Francis Way, Cranberry Twp., PA 16066"
1465_4,UPMC Pulmonary and Sleep Medicine at Commerce Park Professional Center,"20 Expedition Trail, Suite 203, Gettysburg, PA 17325"
1465_5,Neurology at PinnacleHealth Neurosurgery and Neurosciences Institute,"2005 Technology Parkway, Suite 400, Mechanicsburg, PA 17050"
1465_6,UPMC West Shore,"FOC 2015 Technology Parkway., 2nd Floor, Mechanicsburg, PA 17050"
1465_7,UPMC Wellsboro,"32 Central Avenue, Wellsboro, PA 16901"
1053_11,"OHSU Sleep Medicine Clinic, Marquam Hill","6 Longmeadow Village Drive Suite 1, Niles, MI 49120"
213_1,Blue Ridge Pulmonary Medicine PC,"110 Dunhill Place, Cleveland, TN 37311"
433_1,The Childrens Sleep Laboratory,"4700 N Habana Avenue, 200, Tampa, FL 33614"
1241_1,UH Lake West Sleep Testing Center,"36000 Euclid Avenue, Willoughby, OH 44094"
1333_1,Pulmonary and Critical Care Sleep and Diagnostic Center,"25689 Kelly Road, Suite 100, Roseville, MI 48066"
1653_1,Northfield Clinic - Northfield Hospital & Clinics,"2000 North Avenue, Northfield, MN 55057"
1870_1,Brown University Health-Morton Hospital Sleep Center,"91 Washington Street, Suite 203, Taunton, MA 02780"
1613_2,Viewmont Sleep Disorder Center,"517 Ash Street, Suite C, Scranton, Pennsylvania, 18509"
1591_2,St. Luke's Sleep Disorder Center,"200 St. Luke's Lane, Suite 102 Stroudsburg, Pennsylvania, 18360"
30000_1,Sweet Dreams Sleep Center,"373 East Brown Street, East Stroudsburg, PA 18301"
1741_3,Bon Secours Sleep Disorder Institute of St Anthony Community Hospital,"74 North Main Street, Florida, NY 10921"
1741_5,"Maria Fareri Children's Hospital Pediatric Pulmonology, Allergy, Immunology, and Sleep Medicine, Chappaqua","1 South Greeley Avenue, Suite 303, Chappaqua, NY 10514"
1741_6,"Maria Fareri Children's Hospital Pediatric Pulmonology, Allergy, Immunology, and Sleep Medicine, Middletown","212 Crystal Run Road, Middletown, NY 10941"
1741_7,"Maria Fareri Children's Hospital Pediatric Pulmonology, Allergy, Immunology, and Sleep Medicine, Newburgh","266 North Street, Suite B, Newburgh, NY 12550"
1741_8,"Maria Fareri Children's Hospital Pediatric Pulmonology, Allergy, Immunology, and Sleep Medicine, Poughkeepsie","1 Webster Avenue, Suite 300, Poughkeepsie, NY 12601"
1741_9,"Maria Fareri Children's Hospital Pediatric Pulmonology, Allergy, Immunology, and Sleep Medicine, Stamford","32 Strawberry Hill CT, Suite 7, Stamford, CT 06902"
1741_10,"Maria Fareri Children's Hospital Pediatric Pulmonology, Allergy, Immunology, and Sleep Medicine, Suffern","257 Lafayette Avenue, Suite 370, Suffern, NY 1090"
1741_11,"Maria Fareri Children's Hospital Pediatric Pulmonology, Allergy, Immunology, and Sleep Medicine, West Harrison","222 Westchester Avenue, Suite 300, West Harrison, NY 10604"
1591_3,St. Luke's Center for Sleep Disorders,"89 Roseberry Street, Phillipsburg, New Jersey, 08865"
30000_2,Center for Sleep Medicine at Saint Clare's Hospital,"400 W. Blackwell Street, Dover, NJ 07801"
30000_12,The Atlantic Healt,"242 West Parkway. Pompton Plains, New jersey, 07444"
30000_13,Center For Pulmonary & Sleep Medicine,"745 US Highway 202-206 N, Suite 203, Bridgewater, NJ 08807"
30000_20,Princeton Sleep Center,"1 Plainsboro Road, Plainsboro, New Jersey, 08536"
30000_21,St. Luke's Cornwall Center for Sleep Medicine,"19 Laurel Avenue, Cornwall, NY 12518"
30000_22,St. Luke’s Cornwall Sleep Center: Fishkill Campus,"400 Westage Business Center Drive, Suite 212, Fishkill, NY 12524"
30000_23,The Edythe Kurz Center for Sleep Medicine,"160 North Midland Avenue, Nyack, NY 10960"
30000_24,Center For Sleep Medicine at Hudson Regional Hospital,"55 Meadowlands Parkway, Secaucus, NJ 07094"
30000_25,Holy Name's Center for Sleep Medicine,"718 Teaneck Road, Teaneck, NJ 07666"
30000_26,Lancaster General Kissel Hill Sleep Disorders Center,"51 Peters Road, Lititz, Pennsylvania, 17543"
1700_2,Center for Sleep Medicine,"1 North Washington Avenue, 2nd Floor, Bergenfield, NJ 07621"
1700_3,Center for Sleep Medicine,"274 County Road, Tenafly, NJ 07670"
1700_4,Center for Sleep Medicine,"220 Livingston Street, Suite 202, Northvale, NJ 07647"
1700_5,Center for Sleep Medicine,"25 Rockwood Place, Suite 110, Englewood, NJ 07631"
1700_6,Center for Sleep Medicine,"37-43 Crooks Avenue, Paterson, NJ 07503"
1700_7,Center for Sleep Medicine,"661 Main Street, Suite 202, Paterson, NJ 07503"
1585_4,St. Francis Sleep Medicine Center,"601 Hamilton Avenue, Trenton, New Jersey, 08629"
30000_28,CarePoint Health Sleep Center,"29 East, 29th Street & Avenue E, Bayonne, New Jersey, 07002"
30000_29,Penn Sleep Center,"145 King of Prussia Road, Floor 2, Suite 205 South, Radnor, Pennsylvania, 19087"
30000_34,The Sleep Center at Robert Wood Johnson University Hospital Hamilton,"1 Hamilton Health Place, Hamilton, NJ 08690"
30000_35,The Sleep Center at Robert Wood Johnson University Hospital Hamilton,"One Union Street, West Lake Office Building, Robbinsville, NJ 00691"
30000_36,Empire Sleep Medicine - Manhattan,"147 West 116th St.New York, NY 10026"
30000_37,Empire Sleep Medicine - Manhattan,"1200 Waters Place, Suite 104, Bronx, NY 10461"
30000_38,Empire Sleep Medicine - Manhattan,"1604 E. 19th Street, Brooklyn, NY 11230"
30000_39,Mount Sinai Hospital,"One Gustave L. Levy Place, Box 1232, New York, NY 10029"
30000_40,Main Line Health Sleep Medicine Center,"3855 West Chester Pike, Suite 215, Newtown Square, Pennsylvania, 19073"
30000_41,New York Sleep Disorder Center,"Grand Concourse Location – 2951 Grand Concourse Suite 1A, Bronx, NY 10468"
30000_42,Montefiore Sleep-Wake Disorders Center,"3411 Wayne Avenue, Ground Floor, Bronx, New York, 10467"
30000_43,Sleep Medicine Center at Lancaster General Health,"540 N Duke Street, Lancaster, Pennsylvania, 17602"
30000_44,Mount Sinai Center for Sleep Medicine,"300 Cadman Plaza West, Brooklyn, NY 11201"
30000_45,The Brooklyn Hospital Center Sleep Disorder Center,"121 DeKalb Avenue, 10th Floor, Brooklyn, NY 11201"
30000_46,iSleep Program,"147 W 116th Street, New York, NY 10026"
30000_47,iSleep Program,"1604 East 19th Street, Suite 1B Brooklyn, NY 11230"
30000_48,Sleeps Diagnostics of New York,"35-50 82nd Street, Suite 1A, Jackson Heights, NY 11372"
30000_49,Sleeps Diagnostics of New York,"69-39 Yellowstone Boulevard, Suite 1, Forest Hills, NY 11375"
30000_50,Sleeps Diagnostics of New York,"211-16, Union Turnpike, Bayside, NY 11364"
30000_51,Penn Medicine For Sleep,"3400 Civic Center Boulevard, Philadelphia, Pennsylvania, 19104"
30000_52,Penn Sleep Center Washington Square,"800 Walnut Street, 9th Floor, Philadelphia, Pennsylvania, 19107"
30000_55,Crozer-Keystone Sleep Center,"145 S Brinton Lake Road, Glen Mills, Pennsylvania, 19342"
30000_76,DOCS Medical Group Sleep Center,"677 Connecticut Avenue, Norwalk, Connecticut, 06854"
30000_79,Apnea Care Inc.,156 Sonwil Drive CHEEKTOWAGA NY 14225
30000_80,Apnea Care Inc.,37 W. Main Street FREDONIA NY 14063
30000_81,Apnea Care Inc.,57 & 59 Oliver Street COHOES NY 12047
30000_82,Apnea Care Inc.,73 Buffalo Street CANANDAIGUA NY 14424
30000_83,Apnea Care Inc.,70 Ausable Street KEESEVILLE NY 12944
30000_84,Apnea Care Inc.,6700 Thompson Road Suite 3 SYRACUSE NY 13211
30000_85,Apnea Care Inc.,3900 Buffalo Road ROCHESTER NY 14624
30000_89,UM Harford Memorial Sleep Disorders Center,"501 South Union Avenue, Havre De Grace, Maryland, 21078"
30000_90,Ellis Sleep Disorder Center,"1101 Nott Street, C Wing, Schenectady, NY 12308"
30000_91,Ellis Sleep Disorder Center,"Town Square Plaza, 101A Town Square Drive, Amsterdam, NY 12010"
30000_94,Sleep Associates of Connecticut,"687 Campbell Avenue, West Haven, CT 06516"
30000_95,Sleep Associates of Connecticut,"2543 Dixwell Avenue Hamden, CT 06514"
30000_96,Sleep Associates of Connecticut,"1591 Boston Post Road Suite 202, Guilford, CT 06437"
30000_97,Yale New Haven Hospital's Sleep Medicine Center,"20 York Street, New Haven, CT 06510"
30000_99,Hospital of Central Connecticut's Sleep Disorders Center,"1131 West Street, Southington, Connecticut, 06489"
30000_101,Connecticut Sleep Lab,"300 Kensington Avenue, Pulmonary Department, New Britain, CT 06051"
30000_102,Connecticut Sleep Lab,"1 Lake Street, No. 305, New Britain, CT 06052"
30000_103,UCONN Health Sleep Disorders Center,"300 UConn Health Boulevard, Farmington, CT 06030"
30000_104,UCONN Health Sleep Disorders Center,"One Royce Circle, Storrs, CT 06268"
30000_105,"Hartford Hospital Sleep Care Center, Bloomfield","533 Cottage Grove Road, Bloomfield, Connecticut 06002"
30000_109,Middlesex Health Sleep Disorders Center,"250 Flat Rock Place, Westbrook, CT 06498"
30000_110,Hartford Hospital Sleep Disorder Center,"1260 Silas Deane Highway, No.101, Wethersfield, Connecticut, 06109"
30000_111,Bayhealth Sleep Center,"1078 S. State Street, Dover, DE 19901"
30000_112,Bayhealth Sleep Center,"Abby Medical Center, 1 Centurian Drive, Newark, DE 19711"
30000_113,Bayhealth Sleep Center,"100 S. Main Street, Suite 201, Smyrna, DE 19977"
30000_114,MedStar Harbor Hospital Sleep Center,"3001 South Hanover Street, Baltimore, Maryland, 21225"
30000_116,ECCA Sleep Specialists,"43 Middle Turnpike West, Manchester, Connecticut 06040"
30000_118,Sleep Services Of Maryland Germantown,"Rockville, MD, 15200 Shady Grove Road Suite 401, Rockville, MD 20850"
30000_119,Sleep Services Of Maryland Germantown,"Germantown, MD, 19735 Germantown Road Suite 305, Germantown, MD 20874"
30000_120,Sleep Services Of Maryland Germantown,"Frederick, MD, 196 Thomas Johnson Drive Suite 235, Frederick, MD 21702"
30000_121,Sleep Services Of Maryland Germantown,"Columbia, MD, 8186 Lark Brown Road Suite 201, Elkridge, MD 21075"
30000_122,Samaritan Health Sleep Disorder Center,"830 Washington Street, Watertown, NY 13601"
30000_123,Sleep Center MD,"9831 Greenbelt Road, Suite 208, Lanham, MD 20706"
30000_124,Luminis Health Sleep Center Lanham,"8100 Good Luck Road, 6th Floor, Lanham, Maryland 20706"
30000_125,WVU Medicine Center for Sleep Medicine,"210 Viking Way, Martinsburg, WV 25401"
30000_126,Conemaugh Sleep Disorder Center,"320 Main Street, 6th Floor, Johnstown, PA 15901"
30000_127,Conemaugh Sleep Disorder Center,"290 Haida Avenue, Hastings, PA 16646"
30000_128,Conemaugh Sleep Disorder Center,"200 Hospital Drive, Meyersdale, PA 15552"
30000_129,Catholic Health Sleep Disorder,"2605 Harlem Road, Cheektowaga, New York, 14225"
30000_132,Sleep Disorder Center the Mid-Atlantic,"2530 Riva Road, Suite LL, Annapolis, MD 21401"
30000_136,The Washington TMJ & Sleep Therapy Center,"6420 Bock Road, Oxon Hill, MD 20745"
30000_137,The Washington TMJ & Sleep Therapy Center,"8218 Wisconsin Avenue, Suite 214, Bethesda, MD 20814"
30000_143,UMass Memorial Medical Group at Northborough Crossing,"333 Southwest Cutoff, Northborough, MA 01532"
30000_147,Premier Medical Sleep Center,"3824 Northern Pike, one Monroveile Center, Suite 700, Monroeville, Pennsylvania, 15146"
30000_148,St. Joseph Hospital Sleep Disorders Center,"168 Kinsley Street, Suite 4, Nashua, NH 03060"
30000_149,Neurodiagnostic & Sleep Services at Milford Medical Center,"442 Nashua Street, Milford, NH 03055"
30000_153,Lexington Sleep Clinic,"7 White Pine Lane, Lexington, Massachusetts, 02421"
30000_155,Merrimack Valley Sleep Center,"49 Atwood Road, Suite 3, Pelham, NH 03076"
30000_158,Winchester Hospital Sleep Disorder Center,"41 Highland Avenue, Winchester, MA 01890"
30000_159,Greater Tri State Sleep Center,"657 Morganza Road, Suite 101, Canonsburg, Pennsylvania, 15317"
30000_161,The Center for Advanced Sleep Medicine,"810 West Main Street, Suite A, Geneva, OH 44041"
30000_162,UH Streetsboro Health Center,"9318 State Route 14, Suite 1E, Streetsboro, OH 44241"
30000_163,UP Health System - Bell,"901 Lakeshore Drive, Ishpeming, MI 49849"
30000_164,UP Health System - Marquette,"850 West Baraga Avenue Suite 31, Marquette, MI 49855"
30000_170,Minnesota Sleep Institute - Burnsville,"675 Nicollet Boulevard East 135, Burnsville, MN 55337"
30000_190,McLeod Health Dillon,"301 E Jackson Street, Dillon, SC 29536"
30000_191,Hartford HealthCare Sleep Care Center At Backus Hospital,"330 Washington Street, 440, Norwich, CT 06360"
30000_194,AdventHealth Sleep Center Orlando,"2300 N. Orange Avenue, Orlando, FL 32804"
30000_195,Anesthesia and Sleep Medicine Services of Florida,"1485 37th Street, 111, Vero Beach, FL 32960"
30000_196,Montefiore Medical Center Pulmonary Medicine Sleep Laboratory,"2475 Street Raymond Avenue 5th Floor, Bronx, NY 10461"
30000_199,Methodist Hospital Sleep Center,"515 N 162nd Avenue, 103, Omaha, NE 68118"
30000_200,Erlanger North Sleep Disorders Center,"628 Morrison Springs Road, 300 Annex, Chattanooga, TN 37415"
30000_204,The Sleep Diagnostic Center At St Johns Riverside Hospital - Andrus Pavilion,"967 North Broadway, Yonkers, NY 10701"
30000_208,Evergreen Sleep Disorders Center,"12040 NE 128th Street, Kirkland, WA 98034"
30000_214,University Hospitals Sleep Lab At Avon Medical Center,"1997 Healthway Drive 2nd Floor, Avon, OH 44011"
30000_215,"Trinity Health Grand Haven Hospital, Center for Sleep Disorders","1309 Sheldon Road, Grand Haven, MI 49417"
30000_220,Sanpete Sleep Lab,"1100 S. Medical Drive Sleep, Mount Pleasant, UT 84647"
30000_226,Memorial Health Meadows Hospital-Sleep Center,"505 Maple Drive, Vidalia, GA 30474"
30000_227,The Bayhealth SleepCare Center At Smyrna,"100 South Main Street, Suite 201, Smyrna, DE 19777"
30000_228,Bayhealth SleepCare Center At Milford,"611 S. Dupont Boulevard, Milford, DE 19963"
30000_229,Cardiopulmonary Sleep and Ventilatory Disorders Center,"622 W. 168th Street PH 8 Center-, Rm 859, New York, NY 10032"
30000_233,University Hospitals Parma Medical Sleep Center,"6115 Powers Boulevard, 101, Parma, OH 44134"
30000_238,Hunterdon Health Sleep Disorders Center,"2100 Wescott Drive, Flemington, NJ 08822"
30000_257,HCA Florida North Florida Hospital Sleep Center,"6510 NW 9th Boulevard, 1, Gainesville, FL 32605"
30000_258,Bayonet Point Hospital,"14000 Fivay Road, Hudson, FL 34667"
30000_272,Geisinger Medical Center dba GMC-Sleep Disorders Center,"44 Woodbine Lane Suite 1, Danville, PA 17821"
30000_273,"Minnesota Lung Center, Ltd. DBA: Minnesota Sleep Institute","Minnesota Lung Center, Ltd. MSI, 7450 France Avenue South 103, Edina, MN 55435"
30000_279,Benefis Helena Northeast,"2960 North Washington Street, Helena, MT 59602"
30000_285,DCH Sleep Center,"2700 Hospital Drive, Northport, AL 35476"
30000_287,Grandview Sleep Disorder Center,"3686 Grandview Parkway 110, Birmingham, AL 35243"
30000_292,Sleep Disorders Center - Division of Sleep Medicine - Massachusetts General Hospital,"5 Blossom Street, Boston, MA 02114"
30000_293,"Division of Sleep Medicine, Department of Neurology","15 Parkman Street, Wang ACC 720, Boston, MA 02114"
30000_298,Dent Neurologic Sleep Disorders Center,"3980 Sheridan Drive, 406, Amherst, NY 14226"
30000_301,McLeod Health Clarendon,"10 E Hospital Street, Manning, SC 29102"
30000_312,UHCMC Comprehensive Sleep Center-East,"3628 Park East Drive, Suite 442, Beachwood, OH 44122"
30000_316,Alleghany Memorial Hospital Sleep Center,"233 Doctors Street, Sparta, NC 28675"
30000_320,Nell J. Redfield Memorial Hospital Sleep Center,"150 North 200 West, Malad City, ID 83252"
30000_331,Altru Sleep Center,"4350 S. Washington Street, 112, Grand Forks, ND 58201"
30000_332,Lee Memorial Health System Pediatric Sleep Disorders Center,"9981 S. HealthPark Drive 1849, Fort Myers, FL 33908"
